I did 30 pushups . I feel great !	pushups	Push ups
I just ran 3 miles on the river trail . I felt great because the air was fresh .	ran	Running
I just did 100 jumping jacks . My calves are really sore .	jumping jacks	Jumping Jacks
My first workout was using ten pound dumbbells and lifting them . I felt energized and wanted to do more exercising .	dumbbells	Bicep Curl
My second workout was a cardio workout where I ran up and down my stairs . I felt sweaty and tired .	stairs	Stair Climbing
I just started a new yoga regime .   It hurt to stretch the muscles at first .	yoga	Yoga
I decided to start walking for exercise . It felt refreshing , but the hills were difficult .	walking	Walking
I ran on a treadmill for five minutes .   My legs feel really weak .	ran	Running
I did twenty pushups . I feel great !	pushups	Push ups
I swam 2400 yards . My shoulders felt tight .	swam	Swimming
I walked two miles It felt good .	walked	Walking
I participated in a zumba dance class I felt exhausted yet invigorated	zumba	Zumba
I walked 4 miles I felt refreshed and energized	walked	Walking
I just did some heavy weight lifting . I feel sore already .	lifting	Dead lifts
I just did 30 mins of stairmaster . My legs are about to give out .	stairmaster	Stair Climbing
I just did 20 reps on the leg press . My legs feel like jello !	leg press	Leg press
I rode the recumbent bicycle for 20 minutes . I feel great !	recumbent bicycle	Bicycling
I did 10 sets of leg extensions . The next day I could barely stand .	leg extensions	Leg press
I went swimming for two hours today .   I was exhausted afterwards .	swimming	Swimming
I just ran two miles on the track . I was extremely tired after this workout .	ran	Running
I lifted 40 pounds on leg press today . My legs are very sore after lifting on the leg press .	lifted	Leg press
I just did squats for the first time in weeks . My legs are absolutely dead today .	squats	Squats
I just did over 100 pushups yesterday . I can barely lift a finger today .	pushups	Push ups
I just walked on the treadmill for 30 minutes .   My legs feel like noodles .	walked	Walking
I just did a 50 minute aerobic class . I felt so weak and out of shape .	aerobic	Aerobics
I walked for 2 miles It was good	walked	Walking
I did weight lifting I was drained	weight lifting	Bodyweight exercises, general
My workout was squats I felt good	squats	Squats
My second workout was running It was tiring	running	Running
I did a 45 minutes step class . The workout felt great while doing it but now my legs feel weak .	step class	Aerobics
I worked on the bicycle at the gym for 30 minutes . I feel so much better because I worked up a sweat .	bicycle	Bicycling
Running 4 miles I felt like my knees were numb with sharp pain	Running	Running
Pull ups My arms were so sore i was at muscle failure	Pull ups	Pull ups
I 'm doing squats with a medicine ball . My knees are hurting after this workout .	medicine ball .	Squats
I 'm doing bicep curls Pumping my arms makes me feel like a strong man .	bicep curls	Bicep Curl
i did a 20mins running on a spot i felt tired	  running	Running
i just di 100 push ups i felt really stronger	  push ups	Push ups
I lifted weights It felt great	lifted	Weights, general
I did ab work It was gasy	ab	Abdominal Crunches
twisted body for stretching could feel it but still felt good stretching	stretching	Stretching
standard plank on elbows straight across stronger	plank	Planking
I did surya namaskar for 6 times everyday i felt very tired and my muscles pained a little .	namaskar	Yoga
i did Adho Mukho Svanasana it was not that difficult and was relaxing .	Adho Mukho Svanasana	Yoga
I rode the stationary bike for half an hour .    I fell like my legs are shaky .	rode	Bicycling
I did a one hour Zumba dance class . I feel tired and sweaty but good .  	Zumba dance class	Exercise Class
I ran four miles on a country road .   I felt great .	ran	Running
I used the weight machines at the gym . I am a bit sore , perhaps too aggressive .	weight machine	Weights, general
I did 30 minutes on the elliptical machine this morning my mood went from tired to all fired up	elliptical machine	Elliptical Machine
I used 15 pound weights to do 3 sets of arm curls my arms felt wobbly after	arm curls	Bicep Curl
I just swam for 40 minutes It felt wonderful !	swam	Swimming
I just finished a 5 mile run . I feel so much more energized than I did before I started .	run	Running
I did 2 sets of 10 pushups today . Sore but good .	pushups	Push ups
I did 4 sets of 20 jumping jacks . I was exhausted and needed to sit down .	jumping jacks	Jumping Jacks
I walked on the treadmill for 30 minutes . I felt relaxed , but happy for the movement .	walked	Walking
I did ab crunches . I felt comfortable and happy to do this movement .	ab crunches	Abdominal Crunches
Today , I did 100 sit - ups at home . I was tired and felt burning sensation in my stomach area .	sit - ups	Sit Ups
I did high knees for 10 minutes .   I felt like my heart was going to jump out of my chest .	high knees	Other
I did 30 minutes on the stairmaster today . I was exhausted and sweating like a pig	stairmaster	Stair Climbing
I did 4 sets of squats on the squat rack My legs were shaking during the workout but afterwards I felt so energized	squats	Squats
Jogged for 3 miles   it felt me so tired	Jogged	Jogging
Sit ups for 120 times It just killed my knee joints	Sit ups	Sit Ups
I just completed a 5 mile fit walk exercise video .   I was really exhausted and beat after that !	walk	Hiking
I just did a two mile biking class at the gym . Wow , it was hard to keep up , I need to get in shape . I am really tired !	biking	Bicycling
I played tennis for two and a half hours . I was tired and ready for bed .	tennis	Tennis
I did one hundred sit - ups . My stomach muscles are burning .	sit - ups	Sit Ups
I did 10 burpees I felt out of breath and tired	burpees	Burpees
I did leg lifts using my exercise ball I was sore	leg lifts	Leg curls
lifting weights was tough on my arms felt tired and sore after the workout	lifting weights	Dumbbells
lifting weights again felt less sore than before	lifting weights	Dumbbells
I just did 3 sets of dumbell chest presses I felt great and my chest is pumped up	dumbell chest presses	Bench press
I did 3 sets of leg presses I feel tired but great and my legs feel a good burn	leg presses	Leg press
Running at least 4 block up and back down . I felt really tired but worked at it again .	Running	Running
Riding a bike up a hill and coming back down . It was a little better . It wasn't that bad when trying it but it did burn .	bike	Bicycling
I jogged 3 miles today . I felt energized after my walk .	jogged	Jogging
I did 100 laps in the pool . I am drained and tired .	laps	Swimming
I danced in my Zumba class today I felt exhausted after .	Zumba	Zumba
I competed at a Cheer competition today . I felt rejuvenated after .	Cheer	Other
I did booty yoga at the gym today for 45 minutes . I feel like I need to work out more , I am out of shape .	booty yoga	Yoga
I ran 5 miles today in town . My pace was terrible .	ran	Running
I just did 25 push ups ! I felt really energized .	push ups	Push ups
I went outside and ran one mile . I felt really exhausted since I am out of shape .	ran	Running
I just ran a mile around the neighborhood .   My legs are very shaky .	ran	Running
I played sand volleyball for an hour last night .   I am out of shape ; I feel like I got hit by a truck .	volleyball	Volleyball
I hiked 2 miles to the put in I was tired but excited	hiked	Hiking
I paddled 8 miles of whitewater   I was tired but rrady for a second lap	paddled	Kayaking
I walked over 10,00 steps today . I was happy to meet my goal .	walked	Walking
I rode my bike today . I love riding my bike .	rode	Bicycling
I just walked 3 miles this morning . I feel energized !	walked	Power walking
I just swam 10 laps at the pool . I feel tired .	swam	Swimming
I biked 5 miles in the neighborhood . I was so shaky and my legs felt like jello .	biked	Bicycling
I did 3 sets of 25 sit ups in the morning . My stomach was on fire and I felt really out of shape .	sit ups	Sit Ups
I just finished a 3 mile hike . It was great !	hike	Hiking
I finished a 3 mile jog . It was hard , but I',m glad I did it .	jog	Jogging
I curled my weights . I felt good and clear - headed .	curled	Dumbbells
I got on the floor and did some pushups . I felt a little tired but pushed through .	pushups	Push ups
i ran a 5k it was terrifying	ran	Running
i pumped a leg day i can walk like a cowboy	leg	Leg press
I just tried yoga for the first time . I feel refreshed and healthy .	yoga	Yoga
I just completed 100 jumping jacks . I am out of breath and tired .	jumping jacks	Jumping Jacks
I squatted 225 lbs . My hamstrings are incredibly sore and tired .	squatted	Squats
I ran 3 miles . I feel drained .	ran	Running
i ran six miles i was very out of breath	ran	Running
i did 100 crunches my abs hurt	crunches	Abdominal Crunches
i did exercises to tone up . like lifting weights and burpees during i felt a little dizzy , but then felt sore but good	like lifting weights and burpees	Burpees
i did cardio , like treadmill , and stair master   i actually felt good during and after	treadmill and stair master	Walking
I completed a 30-minute cardio kickboxing workout . I could barely lift my arms afterwards !	cardio kickboxing	Kickboxing
I rode my bike 30 miles . I feel strong and accomplished .	bike	Bicycling
Did 2 sets 12 reps shoulder press at 15lbs Really hard , left shoulder hurts	shoulder press	Other
Took 1 hour chair yoga class tedious , but glad I did it .	chair yoga	Yoga
I hiked 3.5 miles at Pinnacle Peak Trail . It was tough but invigorating .	hiked	Hiking
I walked 13 flights of stairs . I did not enjoy it all like I do hiking	stairs	Stair Climbing
I did a yoga session today I felt very inflexible	yoga	Yoga
I ran 5 miles on a treadmill I felt tired	ran	Running
I jogged on the treadmill for 2 miles . I was tired and very relieved when the workout was finished .	jogged	Jogging
I did dips after jogging . My arms and shoulders got very tired but I felt good because I was pumped up .	dips	Bodyweight exercises, general
I just did 3 set of 10 bicep dumbbell raises I 'm getting better at this	dumbbell raises	Bicep Curl
I ran 1 mile on the treadmill I should run more	ran	Running
I went to a one hour yoga class this morning . I felt so relaxed and at peace afterwards .	yoga	Yoga
I ran a mile this afternoon . It 's been a while since I ran so it took me longer than usual and I 'm beat .	ran	Running
I just hiked 4 miles in the forest . I felt great	hiked	Hiking
I went bike riding for 2 hours I felt great	riding	Bicycling
I went swimming at the pool . It was enjoyable .	swimming	Swimming
I just went on a 5 hour hike . It felt refreshing and exciting .	hike	Hiking
I ran on a treadmill at the gym today . I felt exhausted after it .	ran	Running
I lifted weights at the gym . I felt weak after it .	lifted	Weights, general
I did an hour of weightlifting   It was pretty intense to say the least	weightlifting	Bench press
I went for an hour jog Afterwards I actually felt energetic	jog	Jogging
I did a minute plank today . My body was shivering during the exercise but I made it through and felt great afterwards .	plank	Planking
I did 30   jumping jacks . I should do more , I did n't feel challenged by the exercise .	jumping jacks	Jumping Jacks
I went to a yoga class at the gym this morning . I felt energized leaving the gym .	yoga class	Yoga
I swam 50 laps in the pool . My arms and legs are killing me !	swam	Swimming
I just walked 5 miles up a moutain It was very hard	walked	Hiking
I did an hour spin class I was exhausted	spin class	Bicycling
I jogged around the lake this morning .   I felt great afterwards .	jogged	Jogging
I did two sets of 50 push - ups .   My arms are still sore .	push - ups	Push ups
I lifted arms for an hour I felt good .	lifted arms	Bicep Curl
I jogged for 30 minutes I felt tired	jogged	Jogging
I just rode my bicycle for 30 miles . My legs feel tired but overall I feel pretty strong .	rode	Bicycling
I just did fifty situps and fifty vee - ups . My abs are burning , and I 'm out of breath .	situps	Abdominal Crunches
I went to Zumba today ! So glad I went ! Feel so much better !	Zumba	Zumba
I lifted weights today . I am already sore .	lifted	Weights, general
running a mile tired and happy	running	Running
pushups 50   excited and happy	pushups	Push ups
I fast walked 2.5 km on the treadmill at 5 km / hr . It is a challenge   but I want to do it .	fast walked	Power walking
I has floor exercise for my tummy for 50 times . I felt my back is going to break my back	exercise	Stretching
I walked around the park for 30 minutes . I felt awake and warmed up .	walked	Walking
I did 30 squats . My legs are burning .	squats	Squats
I did ten push ups During the pushups I was tired .	push ups	Push ups
I did 20 second wall sits It made my legs burn	wall sits	Wall sit
I just ran 1.5 miles on the treadmill .   I was starting to cramp after the mile mark .	ran	Running
I just did an 30 minute yoga video from youtube . My flexibility is horrible , my muscles are very tight .	yoga	Yoga
I swam some laps I felt tired and sore	swam	Swimming
I ran laps around the track I felt accomplished and tired	ran	Running
I swam for thirty minutes . I 'm tired and thirsty .	swam	Swimming
I did 30 push ups .   I felt my arms are trembling .	push ups	Push ups
I swam 50 meters in the pool . I felt exhausted and out of breath .	swam	Swimming
I did 5 pull ups . My arms were shaking at the end of my third pull up .	pull up	Pull ups
I did a 30 minute circuit at Planet Fitness . I feel energized and like I could do another round .	circuit	Interval Training
I did 40 minutes on the cross trainer . My legs feel like jello and I 'm unstable on the solid ground .	cross trainer	Elliptical Machine
I am going on a run . It felt like a struggle to push forward .	run	Jogging
I did 30 mins of yoga . I felt very relieved and my muscles were feeling strong .	yoga	Yoga
I went on a bike ride for two hours . My legs felt so weak afterward .	bike ride	Bicycling
I played a touch football game with the neighborhood kids . I felt accomplished from burning calories .	touch football	American Football
I am so exhausted after that workout   I felt proud after I completed the workout	exhausted	Running
This one was far easier but my legs hurt so bad   Still felt proud after completion but really tiring during	easier hurt so bad	Running
I rode my bicycle two miles today .   I felt exhausted when I got home .	rode	Bicycling
I walked a mile this morning .   I felt sore when I was done .	walked	Walking
I ran on the treadmill for 5 minutes . I 'm breathing hard and feel like I 'm out of shape .	treadmill	Running
I dribble the soccer ball for half a mile . My legs are cramping up and I need a rest .	dribble	Soccer
I just did 1 hour of Random Hills on the elliptical machine My legs felt like bricks !	elliptical machine	Elliptical Machine
I just took a 90 minute spin class I feel like throwing up !	spin class	Bicycling
I completed a 30 minute low impact session . I 'm huffing and puffing !	low impact	Cardio
I walked twice around the block . It 's surprisingly getting easier .	walked	Walking
I just ran two miles . I 'm really exhausted !	ran	Running
I just did fifty pushups . My muscles feel really sore .	pushups	Push ups
I took a class in aerobics . I felt good while doing the exercise and sore after exercise .	aerobics	Aerobics
I took a weight lifting class . I felt good , had lots of energy .	weight lifting	Weights, general
I ran for an hr I felt refreshed	ran	Running
I went for Zumba class for 45 min I felt energized	Zumba class	Zumba
I just finished a 2 hour long ballet class My body feels tired but I also feel uplifted	ballet class	Dancing
I just did three sets of lunges . My legs are shaky and it is difficult to walk .	lunges	Lunges
I spent forty five minutes on the exerciese bike . My legs felt like jello .	exerciese bike	Yoga
I did a yoga routine . I have sore muscles I did n't know i had .	yoga	Bicycling
I did a 30 min HIIT style workout It was hard but I felt good after	HIIT	Interval Training
I did a Barre based workout I felt challenged but stretched out after	Barre	Yoga
I ran 2 miles on the treadmill I felt physically exhausted	ran	Running
I did 3 sets of pushups with 30 reps My chest and back of arms are sore .	pushups	Push ups
I did yoga I felt refreshed	yoga	Yoga
I walked 2 miles I felt tired	walked	Walking
I attended zumba for 1 hour it felt refreshing	zumba	Zumba
I ran on the treadmill for 45 minutes I felt tired and worked	ran	Treadmill
I just walked 1.60 miles on the old Falcon Nest golf course Felt good , a little out of breath , but good .	walked	Walking
Walked 1.6 miles down McDaniels to Kings Circle and back . Felt good , good pace .	Walked	Walking
Bicep curl I felt weak	Bicep curl	Bicep Curl
Leg press I have felt stronger in the past	Leg press	Leg press
I did 10 push ups on a workout mat . I felt the pain in my arms and chest .	push ups	Bench press
I did 5 pull ups on a workout bar I must have gained weight !	pull ups	Chin ups
I ran three miles I felt amazing after the run	ran	Running
I did a tough bench press workout I felt exhausted after the workout	bench press	Bench press
I ran two miles . I felt energized .	ran	Running
I biked thirty minutes . I felt tired .	biked	Bicycling
I did 50 pushups without a break my arms and chest burn	pushups	Push ups
I jumped rope for 5 consecutive minutes I am winded and sweating profusely	jumped rope	Jumping rope
I walked one mile on the treadmill I felt great afterward	walked	Walking
I lifted weights for about 10 minutes   My arms were burning during and afterward .	lifted	Weights, general
I walked along the river on the walking path . I felt great , like I was making very good time .	walked	Walking
I did a workout on the stepper at home . I started out strong , but got pretty tired by the end of the workout .	stepper	Elliptical Machine
I took a walk . I felt refreshed .	walk	Walking
I did a cardio video . It felt energizing and fun .	cardio	Cardio
I just danced for 40 minutes . I felt energized .	danced	Dancing
I just walked for 35 minutes . I felt fresh .	walked	Walking
I lifted legs today ! I was tired from being sick	lifted legs	Weights, general
I walked for 25 minutes .   It was better than anticipated .	walked	Walking
I rode my horse for the last hour . I need more groundwork .	rode	Horseback Riding
I jogged for 45 minutes . I 'm tight and worn out .	jogged	Jogging
I just walked around the block twice . ( 1 mile ) I felt like I could n't breathe .	walked	Walking
I did a plank for one minute . I felt like time was n't moving and my shoulders started to hurt real bad .	plank	Planking
I went for a jog I was exhausted	jog	Jogging
I went swimming I felt good	swimming	Swimming
Just rode the exercise bike for 30 minutes .   Legs are a bit sore .	rode	Bicycling
Went for an 8 mile hike along a trail in the wods Felt good out there a bit cold but worth it for the fresh air .	hike	Hiking
I did a skipping Feeling relaxed	skipping	Skipping
I did jogging Feeling relaxed	jogging	Jogging
I walked thirty minutes . I felt better than when I started because I was doing something to help relieve stress	walked	Walking
I did downward facing dog It hurt because I have n't done any yoga in weeks	downward facing dog	Yoga
I spent 45 minutes doing pool aerobics . I felt great after this workout .	pool aerobics	Water Aerobics
I did an exercise called Body Groove . I was sore but it felt good .	Body Groove	Stretching
I lifted weights . I felt powerful .	lifted	Weights, general
I ran a mile . I felt exhausted .	ran	Jogging
I walked 4 miles . My walk was energizing !	walked	Walking
I ran 3 miles today . My run was long and hard .	ran	Running
I did my first yoga session I was wiped out	yoga	Yoga
I did 45 minutes on the treadmill It was exhilerating	treadmill	Treadmill
I just finished 100 crunches My abs are pretty sore , I feel like I might throw up	crunches	Abdominal Crunches
I just did 50 burpees I feel very light headed now	burpees	Burpees
I went for a walk I felt good .	walk	Walking
I went swimming I love to swim	swimming	Swimming
I just jogged for 5 miles . I am exhausted .	jogged	Jogging
I just did 50 crunches . I can feel the burn in my abs .	crunches	Abdominal Crunches
I just did 60 minutes of cardio . I 'm exhausted and hungry .	cardio	Cardio
I just did a whole lot of crunches . I feel somewhat energized .	crunches	Abdominal Crunches
I did 4 miles on the stationary bike .    I feel proud and energized .	stationary bike	Bicycling
I did an hours worth of exercise with the kettle ball . I feel sore , but accomplished .	kettle ball	Dumbbells
I just did some leg lifts .   My stomach feels weak .	leg lifts	Leg Raises
I just biked for an hour .   I feel great .	biked	Bicycling
I did some free weight exercises today It made my arms get sore .	free weight exercises	Weights, general
A few monthes ago a friend and I rode bikes down a bike trail . I was hungry enough to buy a sandwich after this workout .	rode bikes	Bicycling
I walked on the treadmill for 60 minutes . My legs are weak and I want to sit .	walked	Walking
I just did 100 pushups . My arms and aching and they are going to hurt really bad tomorrow .	pushups	Push ups
I tried kick boxing today . I thought I was going to die .	kick boxing	Kickboxing
I used the treadmill at the gym today . My legs feel like noodles .	treadmill	Jogging
One hour workout lifting weights at the gym I feel great and have a great pump after lifting weights	lifting weights	Dumbbells
Super long run around the lake at the local park Super tired after the long run , but being out in nature felt great	long run	Running
I did chest dip I was out of breathe	chest dip	Bodyweight exercises, general
I did leg presses My thighs and butt are really stiff now	leg presses	Leg press
I walked around the block two times I felt refreshed and more lively	walked	Walking
I ran around the block one time I felt exhausted and tired after running	ran	Running
swimming i felt tired	swimming	Swimming
volley ball i felt relaxation	volley ball	Volleyball
I deadlifted 200 lbs . man that hurt	deadlifted	Dead lifts
I did an abs rotation my tummy is on fire .	abs rotation	Abdominal Crunches
I rowed 10 minutes on the rowing machine . I was completely exhausted .	rowing machine	Rowing
I rowed 15 minutes on the rowing machine in 5 minute intervals with 1 minute rest in between . I was exhausted and sweating much harder than the first workout .	rowing machine	Rowing
one hour walk very good	walk	Walking
I played two hours baseball I 'm very exhausted	baseball	Baseball
I played basketball for the last 2 hours with my friends . It felt amazing I can't wait to do it again ,	played basketball	Basketball
I just got back from swimming laps at the pool . I forgot how tired I am after the pool .	swimming laps	Swimming
I ran 3 kilometers on the beach It was energitic	ran	Bicycling
I used skip everday Feels great ! !	skip	Skipping
i ran one mile i felt tired but accomplished	ran	Running
I did 15 weight flys I felt sore	weight flys	Weight Flies
I ran two miles . I 'm out of shape .	ran	Running
I walked two miles . I felt good .	walked	Walking
Aerobic activities increase your breathing and heart rate . I felt energetic .	Aerobic	Aerobics
Squat is my second workout exercise . I felt energetic and fresh .	Squat	Squats
I like to run on a treadmill I feel energized and fit	run	Running
I like to use the elliptical machine I feel like   it builds arm and leg muscles	elliptical machine	Elliptical Machine
I did yoga for one hour today I feel sore	yoga	Yoga
I rode my bike for 10 miles   Now my legs feel numb	bike	Bicycling
I ran a 5k race this morning .   I was really slow since it was so hot outside .	ran	Running
I just went to my taekwondo class .   All the kicks and jumping made my legs sore .	taekwondo	Martial Arts
I worked out on the rower for 30 minutes today . I now feel like my arms are dead weight .	rower	Rowing
I did the 100 squat challenge at the gym .   My legs now feel shaky .	squat	Squats
I walked for ten minutes . I felt warmed up .	walked	Walking
I did dumbbell bench . I felt tired .	dumbbell bench	Bench press
I ran for 30 minutes on the treadmill at a 9 minute pace I felt a little tired but overall good	ran	Treadmill
I rode the stationary bike at moderate intensity for an hour My legs were tired but cardio wise i was fine	stationary bike	Other
I did a warmup jog on the treadmill for one mile . It got my energy going to keep working out .	jog on the treadmill	Treadmill
I did the leg press at 150 pounds . I felt a good burn and good workout .	leg press	Leg press
I did 100 pushups . It was awesome and feel better .	pushups	Push ups
I did 100 situps . It was kinda hard and felt kinda sick .	situps	Sit Ups
I just did 35 jumping jacks in under 90 seconds ! My legs are so shaky and I ca n't stand anymore .	jumping jacks	Jumping Jacks
I just did 3 sets of 10 burpees . I feel like I am going to pass out .	burpees	Burpees
I did an exercuse video for 20 minutes . I was exhausted !	exercise video	Bodyweight exercises, general
I did yoga ! I felt rejuvenated !	yoga	Yoga
I did 1 hour of weight lifting . My body is sore .	weight lifting	Crossfit
I just did 20 minutes of lunges . My legs are shaky and wobbly .	lunges	Lunges
One set of squats Now my legs hurt	squat	Squats
Stairclimbing for 5 minutes Now my legs hurt AND I 'm gon na have a heart attack .	Stairclimbing	Stair Climbing
I did an hour of yoga . I feel great !	yoga	Yoga
I went for a 6 mile walk . I feel energized !	walk	Walking
""" I did a workout from my yoga app . "" "" My muscles feel better . """	yoga	Yoga
""" I did a dance fitness class . "" "" I am tired and out of shape . """	dance	Dancing
I walked 2 miles on the treadmill . My legs were burning .	walked	Walking
I did 5 minutes on the stair machine . My thighs were very sore	stair machine	Stair Climbing
I spent 40 minutes on the treadmill today . My feet were killing me , but I felt great when I finished .	treadmill	Treadmill
Well , I reached my next goal today ; I finally hit the weight machines . I felt silly because I was n't sure how to operate the machine .	weight machines	Walking
I went for a long run I was tired but psyched that I got out to do something .	run	Running
I did a slwo yoga class I feel so relaxed and good after all the stretching .	yoga	Yoga
I just ran on the elliptical for one hour . I feel super tired .	elliptical	Elliptical Machine
I just took a yoga class . I feel super relaxed .	yoga	Yoga
I ran for 30 minutes around my neighborhood . I was extremely exhausted .	ran	Running
I played football outside with my friends yesterday . I was very tired but relaxed at the same time .	played football	American Football
I jumped rope for 10 minutes . I feel jiggly and tired !	jumped rope	Jumping rope
I walked vigorously for 20 minutes . I feel energized !	walked	Walking
Did 4 sets of hills at the stadium , from track to top bleachers Really burned my calves , but endurance - wise it was great	hills	Other
Swam pretty fast from the dock to the south bay and back , about one and a half miles . Water was cold so it really felt good to push the swim . Arms are spent !	Swam	Swimming
I just biked for 3 miles .   I really need to do this more often !	biked	Bicycling
I just stretched for 30 minutes .   It felt wonderful !	stretched	Stretching
I just speed walked a 10 mile path . I feel very tired but refrshed .	speed walked	Walking
I ran on the treadmill at the gym for 45 minutes . It was exhausting and my calves feel sore .	ran	Running
I swam in the pool for 30 minutes today I felt rejuvenated !	swam	Swimming
I did five sets of pushups today I felt exhausted from the effort !	pushups	Push ups
I walked four miles outside today I felt invigorated and energized	walked	Walking
I worked out inside on the elliptical machine for 30 minutes I was winded , but got through . My legs were a little shaky and my feet were starting to get numb .	elliptical	Elliptical Machine
I rode my peleton bike I was exhausted	rode	Bicycling
I did a floor exercise My arms were like jello	floor exercise	Mountain climbers
I ran 4 miles outside   The first half was awful the second half was better	ran	Running
I did yoga for an hour   The start I was stiff but felt better after	yoga	Yoga
I played basketball after work . I am so exhausted !	basketball	Basketball
I ran for an hour yesterday . My legs felt fine , I feel like I could run some more .	ran	Running
I deadlifted heavy for 5 sets It was great because I had no back pain .	deadlifted	Dead lifts
I did some preacher curls   Fantastic , my arms got a nice pump .	preacher curls	Bicep Curl
I just lifted five sets of bench presses ! I feel sore	bench presses	Bodyweight exercises, general
I did ten weighted sit ups ! I hope I can improve	sit ups	Sit Ups
Running in an area you know Tired but productive	Running	Running
Jogging in a place I know Tired , and not as sore as running	Jogging	Jogging
I just jogged for a mile . I felt totally winded .	jogged	Jogging
I played lacrosse for an hour . I felt energized .	lacrosse	Lacrosse
ran two miles   terrible	ran	Running
two sets of dumbbell squats     feel grained and tried	dumbbell squats	Dumbbells
I did some sit ups on the floor mat today . I felt very tired after I was finished .	sit ups	Sit Ups
I went on the treadmill at the gym . My legs were hurting after I completed the exercise .	treadmill	Treadmill
WALKING IS MY FIRST WORKOUT .   I FEEL BETTER AFTER PERFORMING THE FIRST WORKOUT .	WALKING	Walking
RUNNING IS MY SECOND WORKOUT . I FEEL HAPPY AFTER PERFORMING THE SECOND WORKOUT .	RUNNING	Running
ran on the treadmill very tired but feel energized	ran	Running
did a set of pushups my arms are so sore	pushups	Push ups
I went running Felt good	I went running	Jogging
Went for a hike Felt exhausted	hike	Hiking
I took a one hour yoga class . I feel relaxed and ready to take on the day .	yoga	Yoga
I took a one hour spinning class .   I feel refreshed and energized .	spinning	Exercise Class
Yesterday I tried Yoga for the first time . I am not flexible at all !	Yoga	Yoga
Today I power walked for 30 minute . I was totally out of breath .	power walked	Walking
I walked two miles outside . I feel refreshed .	walked	Walking
I did 10 sit - ups . I feel out of shape .	sit - ups	Sit Ups
I just did ten push ups . I feel sick .	push ups	Push ups
I just did ran a half mile . I feel like I might die .	ran	Running
I just ran for thirty minutes on the treadmill . I feel beat .	ran	Running
I did 300 crunches . My abs are on fire .	crunches	Sit Ups
I just ran one mile I feel out of breath	ran	Running
I just did 30 minutes on the eliptical . I felt invigorated	eliptical	Elliptical Machine
I went for a long hike up a mountain . My legs are shaky & sore .	hike	Hiking
I did pull ups on a bar . I'm exhausted and sore now .	pull ups	Pull ups
I did 100 crunches . I am so out of shape , my abs are aching so bad .	crunches	Abdominal Crunches
I did a one - minute plank . My arms are shaking and my shoulders ache .	plank	Planking
I jogged for 20 minutes . I felt tired but accomplished !	jogged	Jogging
I ran on a treadmill for 1 hour . I was so tired and bored after my workout .	ran	Running
I did cardio on the elliptical for 30 minutes I felt so winded !	elliptical	Elliptical Machine
I used my ab roller for 15 minutes straight . I was so fatigued afterwards !	ab roller	Other
10 push ups pumped ready to do a second set	push ups	Push ups
50 crunches abs are burning feels good tho	crunches	Sit Ups
dumbell curls it was good	dumbell curls	Bicep Curl
ran a mile it was hard	ran	Jogging
I just did three sets of bicep curls with dumbbells . I felt strained during the workout .	bicep curls with dumbbells	Bicep Curl
I just ran for thirty minutes . I felt energized and active .	ran	Running
I walked four miles on the treadmill . I felt invigorated .	walked	Walking
I cycled for half an hour .   I felt sweaty .	cycled	Bicycling
I jogged 30 minutes around my neighborhood . I am tired and sweaty .	jogged	Jogging
I did 100 situps . My stomach is on fire .	situps	Sit Ups
stair climber terrible	stair climber	Stair Climbing
leg press pretty good	leg press	Leg press
I just ran a mile ! My stomach ached afterwards and I felt drained .	ran	Running
I walked 3 miles ! I felt amazing !	walked	Walking
I just ran 30 minutes on the elliptical .   I feel sweaty .	elliptical	Elliptical Machine
I swam 50 laps in the pool .   I feel exhausted .	swam	Swimming
i just finish 20 push ups and am worn out already	push up	Bench press
i just ran 200metres and am so stressed out	ran	Running
I did six miles on the elliptical . I felt exhilerated .	elliptical	Elliptical Machine
I took a 45-minute barre class . I was exhausted !	barre class	Exercise Class
I swam two miles . I feel terrific .	swam	Swimming
I ran three miles . I feel energetic .	ran	Running
I just went for a two mile hike . I feel exhausted .	hike	Hiking
I just swam laps at the pool for 20 minutes . I feel refreshed	swam	Swimming
  i did 20 body weight pushups   i was out of breath	pushups	Push ups
i just did 20 body weight dips my triceps feel like jello	  body weight dips	Bodyweight exercises, general
I   ran on the treadmill today   I felt tired after performing this workout .	ran	Running
I did the stair master for 30 minutes today my legs felt tired after this exercise	stair master	Stair Climbing
I played an hour of basketball . I feel tired and hungry	basketball	Basketball
I played 18 holes of golf I feel happy to have played so long	golf	Golf
I   just did my first weight training workout .. I feel like a wet noodle all over now .	weight training	Weights, general
I just swam for 30 minutes I feel so very tired .	swam	Swimming
It was quite difficult doing the bench press . I was really exhausted .	bench press	Bench press
I focused on my form during my deadlift attempts . I felt a little better but exhausted .	deadlift	Dead lifts
I just ran 2 miles . I'm exhausted now .	ran	Running
I did 70 squats . It was tiring .	squats	Squats
I went to a yoga class for an hour . I felt relaxed and accomplished .	yoga	Yoga
I did a HIIT training workout for 45 minutes . I felt out of breath and tired .	HIIT training	Interval Training
I walked 600 steps around my house . I legs are feeling tired .	walked	Walking
I ran around my neighbor hood 2 times I felt good after the run ,	ran	Jogging
i just ran around my block twice .   I was really exhauted when i got back home .	ran	Running
I ran on my treadmill for one ahour and a half .   i was sweating so bad and thought i was gon na pass out .	ran	Running
i did 20 pushups this made me feel warmed up	pushups	Push ups
